# agent_id,timestep,x,y,heading  (0=E 1=N 2=W 3=S)
3,64,33,13,0
3,65,34,13,0
3,66,35,13,0
3,67,36,13,0
3,68,37,13,0
3,69,38,13,0
3,70,39,13,0
3,71,40,13,0
3,72,41,13,0
3,73,42,13,0
3,74,42,14,1
4,0,6,49,3
4,1,6,48,3
4,2,7,48,0
4,3,8,48,0
4,4,9,48,0
4,5,10,48,0
4,6,11,48,0
4,7,12,48,0
4,8,12,47,3
4,9,12,46,3
4,10,12,45,3
4,11,13,45,0
4,12,14,45,0
4,13,14,44,3
4,14,14,43,3
4,15,14,42,3
4,16,14,41,3
4,17,14,40,3
4,18,14,39,3
4,19,15,39,0
4,20,16,39,0
4,21,16,38,3
4,22,16,37,3
4,23,17,37,0
4,24,18,37,0
4,25,18,36,3
4,26,18,35,3
4,27,18,34,3
4,28,19,34,0
4,29,20,34,0
4,30,21,34,0
4,31,22,34,0
4,32,23,34,0
4,33,24,34,0
4,34,25,34,0
4,35,26,34,0
4,36,26,33,3
4,37,26,32,3
4,38,26,31,3
4,39,26,30,3
4,40,26,29,3
4,41,26,28,3
4,42,26,27,3
4,43,26,26,3
4,44,26,25,3
4,45,26,24,3
4,46,26,23,3
4,47,26,22,3
4,48,26,21,3
4,49,26,20,3
4,50,26,19,3
4,51,26,18,3
4,52,26,17,3
4,53,26,16,3
4,54,26,15,3
4,55,26,14,3
4,56,26,13,3
4,57,26,12,3
4,58,26,11,3
4,59,26,10,3
4,60,26,9,3
4,61,26,8,3
4,62,26,7,3
4,63,26,6,3
4,64,26,5,3
4,65,26,4,3
4,66,26,3,3
4,67,27,3,0
4,68,28,3,0
4,69,29,3,0
4,70,30,3,0
4,71,31,3,0
4,72,32,3,0
4,73,33,3,0
4,74,34,3,0
4,75,35,3,0
4,76,36,3,0
4,77,37,3,0
4,78,38,3,0
4,79,39,3,0
4,80,40,3,0
4,81,40,4,1
5,0,7,49,3
5,1,7,48,3
5,2,8,48,0
5,3,9,48,0
5,4,9,47,3
5,5,9,46,3
5,6,10,46,0
5,7,11,46,0
5,8,11,45,3
5,9,11,44,3
5,10,11,43,3
5,11,11,42,3
5,12,11,41,3
5,13,12,41,0
5,14,13,41,0
5,15,14,41,0
5,16,15,41,0
5,17,16,41,0
5,18,17,41,0
5,19,18,41,0
5,20,19,41,0
5,21,20,41,0
5,22,21,41,0
5,23,22,41,0
5,24,23,41,0
5,25,24,41,0
5,26,25,41,0
5,27,26,41,0
5,28,27,41,0
5,29,27,40,3
5,30,27,39,3
5,31,27,38,3
5,32,27,37,3
5,33,27,36,3
5,34,27,35,3
5,35,27,34,3
5,36,27,33,3
5,37,27,32,3
5,38,27,31,3
5,39,27,30,3
5,40,27,29,3
5,41,27,28,3
5,42,27,27,3
5,43,27,26,3
5,44,27,25,3
5,45,27,24,3
5,46,27,23,3
5,47,27,22,3
5,48,27,21,3
5,49,27,20,3
5,50,27,19,3
5,51,27,18,3
5,52,27,17,3
5,53,28,17,0
5,54,29,17,0
5,55,30,17,0
5,56,31,17,0
5,57,32,17,0
5,58,33,17,0
5,59,34,17,0
5,60,34,16,3
6,0,8,49,3
6,1,8,48,3
6,2,8,47,3
6,3,8,46,3
6,4,9,46,0
6,5,10,46,0
6,6,10,45,3
6,7,10,44,3
6,8,11,44,0
6,9,12,44,0
6,10,12,43,3
6,11,12,42,3
6,12,13,42,0
6,13,14,42,0
6,14,15,42,0
6,15,15,41,3
6,16,15,40,3
6,17,16,40,0
6,18,17,40,0
6,19,17,39,3
6,20,17,38,3
6,21,18,38,0
6,22,19,38,0
6,23,20,38,0
6,24,21,38,0
6,25,21,37,3
6,26,21,36,3
6,27,21,35,3
6,28,21,34,3
6,29,21,33,3
6,30,21,32,3
6,31,21,31,3
6,32,21,30,3
6,33,21,29,3
6,34,21,28,3
6,35,21,27,3
6,36,21,26,3
6,37,21,25,3
6,38,21,24,3
6,39,21,23,3
6,40,21,22,3
6,41,21,21,3
6,42,21,20,3
6,43,21,19,3
6,44,21,18,3
6,45,21,17,3
6,46,22,17,0
6,47,23,17,0
6,48,24,17,0
6,49,25,17,0
6,50,26,17,0
6,51,27,17,0
6,52,27,16,3
6,53,27,15,3
6,54,27,14,3
6,55,27,13,3
6,56,27,12,3
6,57,28,12,0
6,58,29,12,0
6,59,30,12,0
6,60,31,12,0
6,61,32,12,0
6,62,33,12,0
6,63,34,12,0
6,64,35,12,0
6,65,36,12,0
6,66,37,12,0
6,67,38,12,0
6,68,39,12,0
6,69,40,12,0
6,70,41,12,0
6,71,41,11,3
7,0,9,49,3
7,1,9,48,3
7,2,10,48,0
7,3,11,48,0
7,4,12,48,0
7,5,12,47,3
7,6,12,46,3
7,7,13,46,0
7,8,14,46,0
7,9,15,46,0
7,10,15,45,3
7,11,15,44,3
7,12,15,43,3
7,13,15,42,3
7,14,15,41,3
7,15,15,40,3
7,16,15,39,3
7,17,15,38,3
7,18,15,37,3
7,19,15,36,3
7,20,15,35,3
7,21,16,35,0
7,22,17,35,0
7,23,17,34,3
7,24,17,33,3
7,25,18,33,0
7,26,19,33,0
7,27,20,33,0
7,28,21,33,0
7,29,21,32,3
7,30,21,31,3
7,31,21,30,3
7,32,21,29,3
7,33,21,28,3
7,34,21,27,3
7,35,21,26,3
